set;path;label;xmin;ymin;xmax;ymax
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2160.jpg;car;6799131693;200239704;234301013;2569707207
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2160.jpg;car;3443589001;1977944015;4622431259;2413207851
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_21660.jpg;car;1516353111;1919256757;278813314;2354520592
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_21680.jpg;car;0;1938819176;7190448625;2374083012
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2180.jpg;car;1217973951;1977944015;2294095514;2418098456
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2200.jpg;car;0;2036631274;5674095514;2344739382
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22240.jpg;car;2690303907;1933928571;1741360347;2533333333
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22220.jpg;car;3952301013;1718741956;5791490593;245233269
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22560.jpg;car;2685412446;1909475547;3820231548;2393645431
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22540.jpg;car;5615397974;1836116474;6755108538;2246927284
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22580.jpg;car;2152243126;199261583;1173950796;2398536036
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22640.jpg;car;5502894356;1684507722;676;2408317246
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22660.jpg;car;1501678726;1845897683;3169667149;2603941441
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22700.jpg;car;4231114327;1845897683;5551808973;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22720.jpg;car;1550593343;1938819176;2670738061;2369192407
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22740.jpg;car;0;2007287645;586975398;2364301802
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_22980.jpg;car;5361041968;1821444659;6564341534;2251817889
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_23000.jpg;car;2602257598;1968162806;3785991317;2369192407
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_23020.jpg;car;2885962373;1997506435;1340260492;2369192407
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2380.jpg;car;4852329957;1855678893;5879536903;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2400.jpg;car;2289204052;1929037967;3370217077;2447442085
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2420.jpg;car;2592474674;1933928571;1129927641;2349629987
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_24760.jpg;car;6945875543;201217825;1667988423;2290942728
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2520.jpg;car;4666454414;1723632561;6735542692;242298906
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_2540.jpg;car;2837047757;1880131918;2210940666;2555035393
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26300.jpg;car;5801273517;177253861;6632821997;2105099743
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26320.jpg;car;486211288;177253861;5762141823;2119771557
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26320.jpg;car;6177916064;1728523166;6750217077;2070865508
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26340.jpg;car;37370767;1885022523;4671345876;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26340.jpg;car;4925701881;1831225869;6241505065;2207802445
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26340.jpg;car;6065412446;175297619;6647496382;2129552767
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26360.jpg;car;2646280753;1914366152;3335976845;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26360.jpg;car;3375108538;1855678893;4607756874;2320286358
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26360.jpg;car;5033314038;1860569498;5859971056;2163787001
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26360.jpg;car;6231722142;1743194981;676;2173568211
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26380.jpg;car;1526136035;1977944015;2137568741;224203668
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26380.jpg;car;1712011577;1948600386;2827264834;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26380.jpg;car;4084370478;1845897683;4906136035;220291184
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26380.jpg;car;5062662808;1733413771;6207264834;2198021236
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26380.jpg;car;6036063676;1855678893;6652387844;2075756113
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26420.jpg;car;2445730825;1973053411;4255571635;2310505148
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26420.jpg;car;198593343;1885022523;3076729378;2359411197
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26420.jpg;car;3918060781;1894803732;4896353111;2217583655
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26420.jpg;car;4994182344;1811663449;6251287988;2198021236
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26420.jpg;car;5850188133;1811663449;6574124457;2109990347
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26400.jpg;car;2983791606;1938819176;1438089725;2359411197
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26400.jpg;car;3042489146;1880131918;3893603473;222247426
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26400.jpg;car;3614790159;1831225869;4705586107;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26400.jpg;car;4915918958;1831225869;586975398;2193130631
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26400.jpg;car;616813314;1796991634;676;2178458816
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26440.jpg;car;5625180897;1914366152;1638639653;2320286358
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26440.jpg;car;2871287988;1904584942;3673487699;2193130631
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26440.jpg;car;3614790159;1880131918;4842547033;2281161519
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26440.jpg;car;480341534;1826335264;5630072359;2149115187
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26440.jpg;car;5825730825;1777429215;676;2183349421
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26480.jpg;car;6163241679;1997506435;1663096961;2344739382
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26480.jpg;car;254845152;1850788288;3370217077;223225547
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26480.jpg;car;3375108538;1938819176;4407206946;2334958172
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26480.jpg;car;4661562952;1796991634;5507785818;220291184
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26500.jpg;car;0;200239704;6163241679;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26500.jpg;car;1462547033;1973053411;2162026049;2290942728
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26500.jpg;car;2025065123;199261583;2974008683;2374083012
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26500.jpg;car;3590332851;1836116474;4465904486;2286052124
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;0;1948600386;4255571635;2325176963
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;3472937771;1914366152;8462228654;2266489704
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;1795166425;2026850064;2528885673;2305614543
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;1971259045;1929037967;3199015919;2339848777
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;3644138929;1816554054;4544167873;2198021236
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;4734934877;1855678893;5732793054;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26460.jpg;car;5634963821;177253861;6525209841;2139333977
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26520.jpg;car;8119826339;1975804376;1712011577;2359411197
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26520.jpg;car;5282778582;198283462;1139710564;2217583655
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26520.jpg;car;2445730825;1860569498;3267496382;2256708494
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26540.jpg;car;0;1953490991;7581765557;2334958172
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26540.jpg;car;1398958032;1909475547;2201157742;2286052124
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26560.jpg;car;5282778582;1953490991;1227756874;2266489704
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_26580.jpg;car;0;1958381596;5038205499;2237146075
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28220.jpg;car;4304486252;1953490991;1447872648;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28220.jpg;car;1888104197;1801882239;3003357453;222247426
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28200.jpg;car;2983791606;1836116474;4055021708;2295833333
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28200.jpg;car;3952301013;1738304376;5082228654;2217583655
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28240.jpg;car;3375108538;1855678893;1227756874;2256708494
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28440.jpg;car;5996931983;1777429215;6569232996;2056193694
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28840.jpg;car;2387033285;1914366152;3228364689;2251817889
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28820.jpg;car;4172416787;1855678893;5106685962;221269305
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28880.jpg;car;0;1953490991;4597973951;2286052124
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_28860.jpg;car;8021997106;1933928571;1682662808;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29460.jpg;car;5458871201;17627574;6305094067;2129552767
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29480.jpg;car;3458263386;1821444659;4289811867;223225547
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29500.jpg;car;1350043415;1914366152;2254963821;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29520.jpg;car;0;1904584942;586975398;2286052124
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29520.jpg;car;5458871201;175297619;6554558611;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29540.jpg;car;2797916064;1880131918;391316932;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29560.jpg;car;4304486252;1889913127;145276411;2334958172
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29880.jpg;car;1692445731;1973053411;2533777135;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29880.jpg;car;1941910275;1933928571;3668596237;2613722651
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29880.jpg;car;4231114327;1880131918;4935484805;2193130631
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29880.jpg;car;6040955137;175297619;676;2100209138
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29900.jpg;car;3081620839;200239704;1134819103;2281161519
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29900.jpg;car;284683068;1943709781;4549059334;26626287
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29900.jpg;car;4461013025;1816554054;527788712;2178458816
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29920.jpg;car;151146165;1958381596;2162026049;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29920.jpg;car;2479971056;1880131918;3311519537;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29920.jpg;car;3820231548;1816554054;5537134588;2603941441
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29920.jpg;car;6422489146;1801882239;676;2026850064
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29940.jpg;car;4059913169;1997506435;1027206946;2251817889
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29940.jpg;car;9538350217;1948600386;1643531114;2276270914
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29940.jpg;car;4759392185;1831225869;6490969609;2506129344
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_30000.jpg;car;1002749638;1929037967;1697337192;2256708494
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_30000.jpg;car;5312127352;1738304376;6261070912;2090427928
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29980.jpg;car;2220723589;198283462;287617945;224203668
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29960.jpg;car;0;1958381596;4597973951;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29960.jpg;car;3663704776;1929037967;4377858177;221269305
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_29960.jpg;car;5727901592;1787210425;676;2437660875
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_30020.jpg;car;1173950796;1943709781;7630680174;2251817889
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_30020.jpg;car;3947409551;1801882239;4911027496;2183349421
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_30440.jpg;car;1892995658;1929037967;287617945;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3120.jpg;car;5165383502;1816554054;6481186686;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3160.jpg;car;0;1914366152;5184949349;2364301802
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3160.jpg;car;6143675832;1787210425;676;2295833333
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3140.jpg;car;1834298119;1909475547;3052272069;2403426641
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3180.jpg;car;1873429812;1938819176;3732185239;2555035393
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3180.jpg;car;3335976845;1889913127;4363183792;2330067568
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3200.jpg;car;3179450072;1958381596;13647178;2378973616
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3220.jpg;car;4441447178;1880131918;5576266281;2315395753
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3240.jpg;car;1672879884;199261583;2709869754;2408317246
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3260.jpg;car;0;1968162806;5282778582;2354520592
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3380.jpg;car;6896960926;1919256757;1599507959;2300723938
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3360.jpg;car;275878437;1875241313;3893603473;2271380309
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3340.jpg;car;527788712;1757866795;6309985528;2198021236
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3440.jpg;car;2303878437;1845897683;4147959479;2515910553
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3460.jpg;car;0;1904584942;586975398;24621139
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3520.jpg;car;5669204052;1787210425;676;2227364865
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3540.jpg;car;2362575977;1933928571;3502286541;2388754826
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3560.jpg;car;0;1987725225;7043704776;2369192407
TRAIN;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_3820.jpg;car;3057163531;1860569498;4280028944;2378973616
